,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
467,1988,2678,7204,0,-15,-15,79,94,0,0.123454794
468,1988,4186,7204,0,-3,3,73,70,1,0.11169003
469,1988,5080,7204,0,-8,-27,73,100,0,0.14858931
470,1988,2343,7292,0,9,1,73,72,1,0.17513344
471,1988,5385,7292,0,5,-7,80,87,0,0.10787621
472,1988,8665,7292,0,8,-3,94,97,0,0.1557503
473,1988,3237,7360,0,8,-4,55,59,0,0.1196948
474,1988,3821,7360,0,9,-3,69,72,0,0.17652042
475,1988,8749,7360,0,12,22,69,47,1,0.17553975
476,1988,4944,7797,0,3,10,92,82,1,0.13287783
477,1988,291,7962,0,7,29,84,55,1,0.2070142
478,1988,9850,7962,0,-1,-16,64,80,0,0.13447693
479,1988,2343,8062,0,5,15,94,79,1,0.16538003
480,1988,6545,8062,0,-3,-8,75,83,0,0.14156136
481,1988,4267,8242,0,13,15,99,84,1,0.1628682
482,1988,2782,8408,0,5,3,62,59,1,0.18373334
483,1988,5887,8665,0,-11,-14,55,69,0,0.16141918
484,1988,7292,8665,0,-8,3,97,94,1,0.15272695
485,1988,2343,8749,0,-1,10,63,53,1,0.17201705
486,1988,3135,8749,0,-7,-21,53,74,0,0.14356188
487,1988,4403,8749,0,-15,-14,73,87,0,0.13987277
488,1988,7360,8749,0,-12,-22,47,69,0,0.115506895
489,1988,3923,9632,0,-1,18,104,86,1,0.12926036
490,1988,5448,9632,0,-9,-4,50,54,0,0.14496756
491,1988,3748,9734,0,11,9,81,72,1,0.15465093
492,1988,9955,9802,0,3,3,80,77,1,0.1523365
493,1988,7962,9850,0,1,16,80,64,1,0.1433705
494,1988,4152,9955,0,1,13,77,64,1,0.14097792
495,1988,7003,9955,0,5,-6,74,80,0,0.17606428
496,1988,9802,9955,0,-3,-3,77,80,0,0.14156069
497,1988,413,10023,0,-5,-8,74,82,0,0.12523584
498,1988,3748,10023,0,3,-3,63,66,0,0.1457174
499,1988,4267,10023,0,4,-6,74,80,0,0.1715096
500,1988,6667,10023,0,5,19,78,59,1,0.15805733
501,1988,2207,10567,0,7,21,83,62,1,0.14654455
502,1988,4633,10755,0,-3,4,119,115,1,0.19794416
503,1988,4152,10789,0,5,13,85,72,1,0.13232124
504,1989,8097,77,0,-5,2,86,84,1,0.14740248
505,1989,1520,292,0,-8,-26,68,94,0,0.119501255
506,1989,7429,292,0,-15,-34,60,94,0,0.17816645
507,1989,9633,292,0,-3,1,68,67,1,0.14734514
508,1989,4600,360,0,9,5,76,71,1,0.14267679
509,1989,4600,414,0,1,9,93,84,1,0.14679347
510,1989,4634,414,0,-7,-19,101,120,0,0.12290288
511,1989,3749,592,0,8,12,72,60,1,0.17973725
512,1989,7004,592,0,1,-4,64,68,0,0.13168997
513,1989,8666,956,0,13,23,104,81,1,0.12053488
514,1989,292,1520,0,8,26,94,68,1,0.1533604
515,1989,8511,1520,0,1,-13,70,83,0,0.19327918
516,1989,2783,1715,0,3,-22,46,68,0,0.15061009
517,1989,8666,1715,0,8,15,65,50,1,0.12452551
518,1989,5386,1884,0,11,16,85,69,1,0.19245781
519,1989,5081,2208,0,7,-3,63,66,0,0.1492872
520,1989,9633,2208,0,8,15,85,70,1,0.13907799
521,1989,3136,2344,0,1,-8,77,85,0,0.15943633
522,1989,5284,2344,0,-9,-17,70,87,0,0.12649126
523,1989,7497,2344,0,-13,-21,69,90,0,0.16351077
524,1989,7963,2344,0,-1,17,95,78,1,0.14829075
525,1989,10472,2344,0,-5,-7,63,70,0,0.1276854
526,1989,6668,2611,0,15,1,72,71,1,0.1381437
527,1989,6834,2645,0,5,-4,90,94,0,0.1094134
528,1989,7963,2645,0,8,14,87,73,1,0.13950801
529,1989,1715,2783,0,-3,22,68,46,1,0.1505994
530,1989,5719,2882,0,-9,14,97,83,1,0.116908565
531,1989,3822,3102,0,13,14,99,85,1,0.1813814
532,1989,2344,3136,0,-1,8,85,77,1,0.13877825
533,1989,5933,3136,0,-4,-8,61,69,0,0.10886685
534,1989,6546,3136,0,-8,-7,74,81,0,0.13401589
535,1989,7137,3136,0,-15,-1,49,50,0,0.1725631
536,1989,8886,3238,0,-5,6,76,70,1,0.17519705
537,1989,9633,3647,0,9,12,68,56,1,0.15253763
538,1989,592,3749,0,-8,-12,60,72,0,0.15840828
539,1989,4600,3749,0,-3,-14,69,83,0,0.135802
540,1989,5013,3749,0,-15,-6,71,77,0,0.111211784
541,1989,5216,3749,0,-2,2,83,81,1,0.15762466
542,1989,8666,3749,0,-1,-3,86,89,0,0.10862141
543,1989,3102,3822,0,-13,-14,85,99,0,0.120854266
544,1989,7963,3822,0,-1,13,78,65,1,0.1351045
545,1989,9851,3822,0,-5,-23,69,92,0,0.13259849
546,1989,5933,3924,0,-1,6,102,96,1,0.11683212
547,1989,7463,3924,0,-9,-14,73,87,0,0.11512412
548,1989,9406,3958,0,3,10,84,74,1,0.15606827
549,1989,5284,4187,0,-5,11,86,75,1,0.12386637
550,1989,4566,4302,0,-1,9,83,74,1,0.122947656
551,1989,4302,4566,0,1,-9,74,83,0,0.1872858
552,1989,6668,4566,0,8,43,124,81,1,0.1318707
553,1989,360,4600,0,-9,-5,71,76,0,0.17220303
554,1989,414,4600,0,-1,-9,84,93,0,0.16214882
555,1989,3749,4600,0,3,14,83,69,1,0.18899336
556,1989,414,4634,0,7,19,120,101,1,0.17193079
557,1989,9851,4736,0,3,11,85,74,1,0.14185363
558,1989,3749,5013,0,15,6,77,71,1,0.19906181
559,1989,2208,5081,0,-7,3,66,63,1,0.15797053
560,1989,3749,5216,0,2,-2,81,83,0,0.1800581
561,1989,6285,5216,0,1,-5,87,92,0,0.11477053
562,1989,7963,5216,0,0,-1,79,80,0,0.13486633
563,1989,8097,5216,0,-8,-9,82,91,0,0.13140391
564,1989,10058,5216,0,-2,-37,65,102,0,0.11063102
565,1989,10790,5216,0,-11,-5,87,92,0,0.13307865
566,1989,2344,5284,0,9,17,87,70,1,0.15226758
567,1989,4187,5284,0,5,-11,75,86,0,0.15867838
568,1989,8029,5284,0,-3,-13,67,80,0,0.13722648
569,1989,1884,5386,0,-11,-16,69,85,0,0.09757377
570,1989,8666,5386,0,1,3,83,80,1,0.11461694
571,1989,8886,5386,0,-8,-19,89,108,0,0.17070332
572,1989,7963,5449,0,11,9,60,51,1,0.15913668
573,1989,2882,5719,0,9,-14,83,97,0,0.15613244
574,1989,10058,5719,0,8,16,104,88,1,0.13547899
575,1989,3136,5933,0,4,8,69,61,1,0.17168352
576,1989,3924,5933,0,1,-6,96,102,0,0.15222986
577,1989,8131,5933,0,-7,-15,66,81,0,0.17269117
578,1989,5216,6285,0,-1,5,92,87,1,0.18435657
579,1989,8243,6285,0,-13,-14,79,93,0,0.16283774
580,1989,9406,6285,0,-5,-7,81,88,0,0.16885218
581,1989,3136,6546,0,8,7,81,74,1,0.16138628
582,1989,9956,6546,0,1,-16,65,81,0,0.13289446
583,1989,2611,6668,0,-15,-1,71,72,0,0.13031667
584,1989,4566,6668,0,-8,-43,81,124,0,0.1456373
585,1989,10058,6668,0,-4,6,86,80,1,0.13023274
586,1989,2645,6834,0,-5,4,94,90,1,0.17711417
587,1989,592,7004,0,-1,4,68,64,1,0.17808118
588,1989,3136,7137,0,15,1,50,49,1,0.14560317
589,1989,10058,7171,0,7,3,100,97,1,0.11628831
590,1989,292,7429,0,15,34,94,60,1,0.12934001
591,1989,3924,7463,0,9,14,87,73,1,0.1529292
592,1989,2344,7497,0,13,21,90,69,1,0.13710998
593,1989,2344,7963,0,1,-17,78,95,0,0.14334181
594,1989,2645,7963,0,-8,-14,73,87,0,0.16479197
595,1989,3822,7963,0,1,-13,65,78,0,0.17554666
596,1989,5216,7963,0,0,1,80,79,1,0.17612837
597,1989,5449,7963,0,-11,-9,51,60,0,0.11685269
598,1989,9633,7963,0,-1,-23,61,84,0,0.14503714
599,1989,5284,8029,0,3,13,80,67,1,0.13264982
600,1989,8579,8029,0,11,-2,78,80,0,0.15732867
601,1989,77,8097,0,5,-2,84,86,0,0.13847263
602,1989,5216,8097,0,8,9,91,82,1,0.17754605
603,1989,5933,8131,0,7,15,81,66,1,0.10845427
604,1989,6285,8243,0,13,14,93,79,1,0.12358139
605,1989,1520,8511,0,-1,13,83,70,1,0.10315657
606,1989,8029,8579,0,-11,2,80,78,1,0.12712176
607,1989,956,8666,0,-13,-23,81,104,0,0.17102605
608,1989,1715,8666,0,-8,-15,50,65,0,0.16127971
609,1989,3749,8666,0,1,3,89,86,1,0.20012243
610,1989,5386,8666,0,-1,-3,80,83,0,0.18547949
611,1989,10472,8784,0,3,16,84,68,1,0.1417637
612,1989,3238,8886,0,5,-6,70,76,0,0.15153994
613,1989,5386,8886,0,8,19,108,89,1,0.162515
614,1989,3958,9406,0,-3,-10,74,84,0,0.15234104
615,1989,6285,9406,0,5,7,88,81,1,0.121118784
616,1989,292,9633,0,3,-1,67,68,0,0.14195976
617,1989,2208,9633,0,-8,-15,70,85,0,0.16215068
618,1989,3647,9633,0,-9,-12,56,68,0,0.12927811
619,1989,7963,9633,0,1,23,84,61,1,0.1475966
620,1989,3822,9851,0,5,23,92,69,1,0.17657274
621,1989,4736,9851,0,-3,-11,74,85,0,0.15396883
622,1989,6546,9956,0,-1,16,81,65,1,0.14568183
623,1989,5216,10058,0,2,37,102,65,1,0.18605149
624,1989,5719,10058,0,-8,-16,88,104,0,0.1253651
625,1989,6668,10058,0,4,-6,80,86,0,0.13817808
626,1989,7171,10058,0,-7,-3,97,100,0,0.17223465
627,1989,2344,10472,0,5,7,70,63,1,0.15177864
628,1989,8784,10472,0,-3,-16,68,84,0,0.11739507
629,1989,5216,10790,0,11,5,92,87,1,0.17686033
630,1990,293,78,0,5,-22,55,77,0,0.14646035
631,1990,1716,78,0,-3,-17,54,71,0,0.16378447
632,1990,4635,78,0,-4,2,62,60,1,0.13946761
633,1990,78,293,0,-5,22,77,55,1,0.15845
634,1990,8176,293,0,-13,-12,67,79,0,0.09964414
635,1990,9634,361,0,15,30,102,72,1,0.18522234
636,1990,2087,415,0,-8,-2,84,86,0,0.100333974
637,1990,2345,415,0,1,14,97,83,1,0.1427788
638,1990,6286,415,0,-4,-23,73,96,0,0.14894585
639,1990,7138,415,0,-9,-4,64,68,0,0.12212869
640,1990,8887,415,0,-6,-3,85,88,0,0.15285277
641,1990,4601,593,0,8,-2,60,62,0,0.17609315
642,1990,6835,593,0,7,-1,53,54,0,0.1652936
643,1990,9634,593,0,11,2,69,67,1,0.1843506
644,1990,1784,803,0,15,24,76,52,1,0.16812351
645,1990,1521,1052,0,7,2,49,47,1,0.16053343
646,1990,1784,1144,0,8,20,74,54,1,0.17438936
647,1990,3823,1144,0,1,-2,63,65,0,0.1666169
648,1990,1052,1521,0,-7,-2,47,49,0,0.1585894
649,1990,1784,1521,0,4,1,71,70,1,0.16308555
650,1990,4303,1521,0,1,-4,75,79,0,0.1545341
651,1990,78,1716,0,3,17,71,54,1,0.15135667
652,1990,803,1784,0,-15,-24,52,76,0,0.14638826
653,1990,1144,1784,0,-8,-20,54,74,0,0.1310851
654,1990,1521,1784,0,-4,-1,70,71,0,0.15869248
655,1990,2345,1784,0,-2,1,79,78,1,0.15102582
656,1990,8667,1817,0,13,22,70,48,1,0.15234137
657,1990,415,2087,0,8,2,86,84,1,0.2037454
658,1990,3750,2087,0,7,-2,86,88,0,0.17721808
659,1990,415,2345,0,-1,-14,83,97,0,0.18636641
660,1990,1784,2345,0,2,-1,78,79,0,0.16622466
661,1990,7362,2345,0,-11,-35,46,81,0,0.14689617
662,1990,8410,2345,0,-3,-4,72,76,0,0.15040988
663,1990,9407,2345,0,-4,-9,81,90,0,0.17168897
664,1990,9634,2345,0,2,30,103,73,1,0.17556322
665,1990,3239,2612,0,9,16,99,83,1,0.18814862
666,1990,9240,3137,0,-11,-18,52,70,0,0.13058396
667,1990,10791,3137,0,-3,3,74,71,1,0.13340084
668,1990,8887,3171,0,-3,12,100,88,1,0.16636121
669,1990,2612,3239,0,-9,-16,83,99,0,0.13701135
670,1990,4737,3239,0,-1,-3,91,94,0,0.15334156
671,1990,5251,3239,0,3,-1,80,81,0,0.118577376
672,1990,5285,3239,0,-2,-2,91,93,0,0.091677085
673,1990,9634,3239,0,3,9,90,81,1,0.16318586
674,1990,7799,3564,0,-1,4,70,66,1,0.13069047
675,1990,4601,3648,0,9,19,78,59,1,0.15754503
676,1990,2087,3750,0,-7,2,88,86,1,0.11119555
677,1990,5217,3784,0,11,6,76,70,1,0.1390367
678,1990,1144,3823,0,-1,2,65,63,1,0.13426752
679,1990,7430,4154,0,-13,-8,71,79,0,0.18342213
680,1990,9407,4154,0,-5,1,71,70,1,0.18201067
681,1990,10791,4188,0,5,8,87,79,1,0.12836629
682,1990,1521,4303,0,-1,4,79,75,1,0.16219386
683,1990,8210,4303,0,-9,-16,63,79,0,0.13522398
684,1990,593,4601,0,-8,2,62,60,1,0.12912169
685,1990,3648,4601,0,-9,-19,59,78,0,0.17442192
686,1990,78,4635,0,4,-2,60,62,0,0.16131318
687,1990,5217,4635,0,8,-34,115,149,0,0.14216705
688,1990,6119,4635,0,5,-19,92,111,0,0.1828153
689,1990,9634,4635,0,10,30,131,101,1,0.18223816
690,1990,3239,4737,0,1,3,94,91,1,0.18146223
691,1990,10025,4737,0,-7,-7,63,70,0,0.11961424
692,1990,3784,5217,0,-11,-6,70,76,0,0.15495226
693,1990,4635,5217,0,-8,34,149,115,1,0.14730698
694,1990,3239,5251,0,-3,1,81,80,1,0.19569638
695,1990,5754,5251,0,-15,-4,71,75,0,0.11767116
696,1990,7799,5251,0,-8,-4,58,62,0,0.12949146
697,1990,3239,5285,0,2,2,93,91,1,0.20671067
698,1990,6445,5285,0,-8,-3,78,81,0,0.1515995
699,1990,8667,5285,0,4,-7,75,82,0,0.16538313
700,1990,9852,5285,0,-5,-3,61,64,0,0.17333859
701,1990,6445,5387,0,-11,3,74,71,1,0.13202304
702,1990,6286,5450,0,1,13,83,70,1,0.15517633
703,1990,5251,5754,0,15,4,75,71,1,0.1505247
704,1990,4635,6119,0,-5,19,111,92,1,0.1306636
705,1990,415,6286,0,4,23,96,73,1,0.18384132
706,1990,5450,6286,0,-1,-13,70,83,0,0.16862458
707,1990,6669,6286,0,7,-2,77,79,0,0.15623003
708,1990,5285,6445,0,8,3,81,78,1,0.114242285
709,1990,5387,6445,0,11,-3,71,74,0,0.16205403
710,1990,10059,6547,0,3,8,75,67,1,0.13957874
711,1990,7172,6634,0,-1,-1,83,84,0,0.16026512
712,1990,9634,6634,0,7,11,76,65,1,0.19316661
713,1990,6286,6669,0,-7,2,79,77,1,0.16025126
714,1990,9083,6669,0,-15,-9,68,77,0,0.096802875
715,1990,593,6835,0,-7,1,54,53,1,0.13354355
716,1990,415,7138,0,9,4,68,64,1,0.19482157
717,1990,6634,7172,0,1,1,84,83,1,0.11768071
718,1990,8887,7206,0,-8,1,73,72,1,0.17749028
719,1990,9475,7206,0,-13,-12,63,75,0,0.15503345
720,1990,2345,7362,0,11,35,81,46,1,0.15893984
721,1990,4154,7430,0,13,8,79,71,1,0.12300177
722,1990,3564,7799,0,1,-4,66,70,0,0.14275655
723,1990,5251,7799,0,8,4,62,58,1,0.1456849
724,1990,293,8176,0,13,12,79,67,1,0.17053835
725,1990,4303,8210,0,9,16,79,63,1,0.16557688
726,1990,2345,8410,0,3,4,76,72,1,0.15750116
727,1990,8751,8410,0,-5,-16,65,81,0,0.12362549
728,1990,1817,8667,0,-13,-22,48,70,0,0.14045058
729,1990,5285,8667,0,-4,7,82,75,1,0.1085986
730,1990,10059,8667,0,-5,-2,61,63,0,0.13571623
731,1990,8410,8751,0,5,16,81,65,1,0.16428022
732,1990,415,8887,0,6,3,88,85,1,0.18224162
733,1990,3171,8887,0,3,-12,88,100,0,0.14924988
734,1990,7206,8887,0,8,-1,72,73,0,0.12206927
735,1990,10791,8887,0,4,-13,89,102,0,0.12683667
736,1990,6669,9083,0,15,9,77,68,1,0.1822089
737,1990,3137,9240,0,11,18,70,52,1,0.16065991
738,1990,9407,9274,0,3,12,68,56,1,0.16770153
739,1990,2345,9407,0,4,9,90,81,1,0.14878847
740,1990,4154,9407,0,5,-1,70,71,0,0.12357969
741,1990,9274,9407,0,-3,-12,56,68,0,0.15852703
742,1990,7206,9475,0,13,12,75,63,1,0.1312642
743,1990,361,9634,0,-15,-30,72,102,0,0.123611614
744,1990,593,9634,0,-11,-2,67,69,0,0.12574069
745,1990,2345,9634,0,-2,-30,73,103,0,0.14720215
746,1990,3239,9634,0,-3,-9,81,90,0,0.1774315
747,1990,4635,9634,0,-10,-30,101,131,0,0.1308999
748,1990,6634,9634,0,-7,-11,65,76,0,0.104209244
749,1990,5285,9852,0,5,3,64,61,1,0.10534124
750,1990,4737,10025,0,7,7,70,63,1,0.17866515
751,1990,6547,10059,0,-3,-8,67,75,0,0.1448464
752,1990,8667,10059,0,5,2,63,61,1,0.15427984
753,1990,3137,10791,0,3,-3,71,74,0,0.15950654
754,1990,4188,10791,0,-5,-8,79,87,0,0.17180246
755,1990,8887,10791,0,-4,13,102,89,1,0.17553827
756,1991,416,79,0,3,23,93,70,1,0.17233832
757,1991,5755,79,0,-9,-10,79,89,0,0.19517891
758,1991,10338,79,0,-1,-8,88,96,0,0.14483404
759,1991,1053,294,0,-8,-15,61,76,0,0.10719991
760,1991,7965,294,0,-1,4,81,77,1,0.1295446
761,1991,8377,294,0,-13,-13,80,93,0,0.17781898
762,1991,416,328,0,7,7,97,90,1,0.15800361
763,1991,7465,328,0,-1,-3,76,79,0,0.10734517
764,1991,79,416,0,-3,-23,70,93,0,0.108933434
765,1991,328,416,0,-7,-7,90,97,0,0.14394322
766,1991,3206,416,0,-15,-41,76,117,0,0.15133923
767,1991,4155,416,0,-2,12,93,81,1,0.11737296
768,1991,294,1053,0,8,15,76,61,1,0.16027349
769,1991,10060,1053,0,3,-13,48,61,0,0.1595478
770,1991,3824,1588,0,13,10,79,69,1,0.16898109
771,1991,2346,1785,0,9,14,81,67,1,0.15591957
772,1991,4738,1785,0,5,-17,62,79,0,0.14995709
773,1991,10792,1785,0,-3,-16,50,66,0,0.16682759
774,1991,6120,1886,0,5,-8,56,64,0,0.15119284
775,1991,7965,1886,0,8,12,81,69,1,0.11767295
776,1991,3240,2210,0,1,17,87,70,1,0.1449129
777,1991,1785,2346,0,-9,-14,67,81,0,0.13612844
778,1991,3926,2346,0,-5,-15,70,85,0,0.1000516
779,1991,4155,2346,0,-1,-7,65,72,0,0.11997216
780,1991,8411,2346,0,-2,-17,61,78,0,0.14781564
781,1991,9476,2346,0,-13,-29,73,102,0,0.15027493
782,1991,9635,2346,0,1,-2,77,79,0,0.16392711
783,1991,5354,2482,0,7,-20,56,76,0,0.112986386
784,1991,6287,2482,0,11,26,93,67,1,0.18942527
785,1991,6938,2482,0,-1,-3,68,71,0,0.11394063
786,1991,3926,2613,0,3,3,76,73,1,0.096230865
787,1991,3824,2884,0,5,22,82,60,1,0.15428132
788,1991,9669,2884,0,-3,-3,72,75,0,0.14333835
789,1991,9635,3138,0,7,8,62,54,1,0.16897665
790,1991,9958,3138,0,-1,-10,60,70,0,0.1664765
791,1991,7006,3172,0,5,8,76,68,1,0.16832879
792,1991,416,3206,0,15,41,117,76,1,0.15497532
793,1991,2210,3240,0,-1,-17,70,87,0,0.16964242
794,1991,6635,3240,0,7,4,65,61,1,0.17560361
795,1991,1588,3824,0,-13,-10,69,79,0,0.12597555
796,1991,2884,3824,0,-5,-22,60,82,0,0.16187695
797,1991,4155,3824,0,-1,18,83,65,1,0.1155919
798,1991,2346,3926,0,5,15,85,70,1,0.17069118
799,1991,2613,3926,0,-3,-3,73,76,0,0.1800226
800,1991,416,4155,0,2,-12,81,93,0,0.16888277
801,1991,2346,4155,0,1,7,72,65,1,0.16253473
802,1991,3824,4155,0,1,-18,65,83,0,0.17323267
803,1991,6154,4155,0,-11,-6,49,55,0,0.17322314
804,1991,6287,4155,0,2,-6,73,79,0,0.1959031
805,1991,7006,4155,0,-3,-11,66,77,0,0.15730616
806,1991,10338,4568,0,7,6,71,65,1,0.13389178
807,1991,1785,4738,0,-5,17,79,62,1,0.13856977
808,1991,9771,5252,0,1,1,85,84,1,0.13043815
809,1991,10508,5252,0,-7,-2,58,60,0,0.13876629
810,1991,2482,5354,0,-7,20,76,56,1,0.15342815
811,1991,9635,5519,0,15,34,99,65,1,0.17615339
812,1991,79,5755,0,9,10,89,79,1,0.09958138
813,1991,8411,5816,0,9,7,75,68,1,0.1467969
814,1991,6704,5935,0,3,9,73,64,1,0.15228961
815,1991,8211,5935,0,-5,-29,85,114,0,0.16957384
816,1991,10792,5984,0,-11,5,89,84,1,0.15319821
817,1991,6704,6086,0,11,13,67,54,1,0.1349592
818,1991,1886,6120,0,-5,8,64,56,1,0.16639405
819,1991,4155,6154,0,11,6,55,49,1,0.1155958
820,1991,2482,6287,0,-11,-26,67,93,0,0.12213034
821,1991,4155,6287,0,-2,6,79,73,1,0.106309526
822,1991,6378,6287,0,-15,-35,66,101,0,0.09195317
823,1991,8752,6287,0,-9,-3,72,75,0,0.15660582
824,1991,10026,6287,0,-8,-15,69,84,0,0.13970055
825,1991,6287,6378,0,15,35,101,66,1,0.20178127
826,1991,3240,6635,0,-7,-4,61,65,0,0.14247209
827,1991,8411,6635,0,-3,17,91,74,1,0.136855
828,1991,9084,6635,0,-15,-11,86,97,0,0.14479846
829,1991,5935,6704,0,-3,-9,64,73,0,0.12859587
830,1991,6086,6704,0,-11,-13,54,67,0,0.17092207
831,1991,8752,6704,0,-7,9,72,63,1,0.17357126
832,1991,2482,6938,0,1,3,71,68,1,0.15303743
833,1991,9408,6938,0,9,-5,69,74,0,0.19444832
834,1991,7965,6972,0,11,20,71,51,1,0.14287275
835,1991,3172,7006,0,-5,-8,68,76,0,0.09519237
836,1991,4155,7006,0,3,11,77,66,1,0.12211299
837,1991,10026,7139,0,-1,2,50,48,1,0.14580637
838,1991,8752,7207,0,-3,17,80,63,1,0.1779189
839,1991,8668,7363,0,13,-4,69,73,0,0.14174986
840,1991,8752,7363,0,5,13,77,64,1,0.17208326
841,1991,328,7465,0,1,3,79,76,1,0.16468525
842,1991,294,7965,0,1,-4,77,81,0,0.15112449
843,1991,1886,7965,0,-8,-12,69,81,0,0.18011874
844,1991,6972,7965,0,-11,-20,51,71,0,0.11857307
845,1991,9635,7965,0,2,12,77,65,1,0.173881
846,1991,9771,8099,0,9,10,82,72,1,0.12505099
847,1991,5935,8211,0,5,29,114,85,1,0.121518865
848,1991,294,8377,0,13,13,93,80,1,0.1313586
849,1991,2346,8411,0,2,17,78,61,1,0.15113425
850,1991,5816,8411,0,-9,-7,68,75,0,0.15362234
851,1991,6635,8411,0,3,-17,74,91,0,0.17790353
852,1991,8888,8411,0,-1,-8,76,84,0,0.15091309
853,1991,8888,8547,0,7,8,73,65,1,0.15216312
854,1991,7363,8668,0,-13,4,73,69,1,0.14992864
855,1991,6287,8752,0,9,3,75,72,1,0.17530933
856,1991,6704,8752,0,7,-9,63,72,0,0.13387449
857,1991,7207,8752,0,3,-17,63,80,0,0.12325623
858,1991,7363,8752,0,-5,-13,64,77,0,0.13750868
859,1991,8411,8888,0,1,8,84,76,1,0.1479062
860,1991,8547,8888,0,-7,-8,65,73,0,0.14485325
861,1991,6635,9084,0,15,11,97,86,1,0.17465109
862,1991,6938,9408,0,-9,5,74,69,1,0.09698499
863,1991,2346,9476,0,13,29,102,73,1,0.15012729
864,1991,2346,9635,0,-1,2,79,77,1,0.14453743
865,1991,3138,9635,0,-7,-8,54,62,0,0.1322049
866,1991,5519,9635,0,-15,-34,65,99,0,0.1146771
867,1991,7965,9635,0,-2,-12,65,77,0,0.12022699
868,1991,9771,9635,0,-3,-17,66,83,0,0.12921238
869,1991,2884,9669,0,3,3,75,72,1,0.16635753
870,1991,5252,9771,0,-1,-1,84,85,0,0.16720822
871,1991,8099,9771,0,-9,-10,72,82,0,0.18036532
872,1991,9635,9771,0,3,17,83,66,1,0.17020193
873,1991,3138,9958,0,1,10,70,60,1,0.13322859
874,1991,6287,10026,0,8,15,84,69,1,0.18223119
875,1991,7139,10026,0,1,-2,48,50,0,0.16731888
876,1991,1053,10060,0,-3,13,61,48,1,0.107497044
877,1991,79,10338,0,1,8,96,88,1,0.12019502
878,1991,4568,10338,0,-7,-6,65,71,0,0.14691944
879,1991,5252,10508,0,7,2,60,58,1,0.16379827
880,1991,1785,10792,0,3,16,66,50,1,0.13166216
881,1991,5984,10792,0,11,-5,84,89,0,0.16494931
882,1992,6288,80,0,1,9,64,55,1,0.14097446
883,1992,8582,80,0,-7,-5,75,80,0,0.1526487
884,1992,2614,295,0,-11,7,87,80,1,0.16964272
885,1992,5084,417,0,-3,2,82,80,1,0.13248982
886,1992,5756,417,0,-11,-11,69,80,0,0.09775921
887,1992,4739,1054,0,3,11,94,83,1,0.16313496
888,1992,2347,1180,0,15,26,82,56,1,0.18870893
889,1992,3961,1353,0,-3,2,76,74,1,0.14355633
890,1992,2123,1455,0,-9,-38,47,85,0,0.116385296
891,1992,5084,1455,0,-2,-31,57,88,0,0.11145795
892,1992,5219,1455,0,-2,4,76,72,1,0.12913884
893,1992,5253,1455,0,-1,-12,65,77,0,0.10122451
894,1992,9854,1455,0,-5,-2,67,69,0,0.12187287
895,1992,5985,1786,0,1,-21,65,86,0,0.12643662
896,1992,6636,1786,0,8,23,78,55,1,0.15231311
897,1992,1455,2123,0,9,38,85,47,1,0.19569224
898,1992,6121,2211,0,-7,8,81,73,1,0.1652223
899,1992,1180,2347,0,-15,-26,56,82,0,0.1254352
900,1992,3825,2347,0,-1,-3,78,81,0,0.14990431
901,1992,3927,2347,0,-8,-13,62,75,0,0.09277458
902,1992,4271,2347,0,-1,-1,103,104,0,0.17844369
903,1992,5219,2347,0,-5,-20,51,71,0,0.13075128
904,1992,7966,2347,0,-3,-12,69,81,0,0.14033042
905,1992,3825,2415,0,13,39,94,55,1,0.18118943
906,1992,295,2614,0,11,-7,80,87,0,0.13001847
907,1992,5219,2614,0,8,12,102,90,1,0.13920715
908,1992,9854,2648,0,-1,5,55,50,1,0.12651035
909,1992,3139,2885,0,-3,-10,68,78,0,0.12749083
910,1992,3825,2885,0,1,11,85,74,1,0.18026793
911,1992,5520,2885,0,-11,-10,68,78,0,0.20947719
912,1992,4982,2919,0,11,27,85,58,1,0.14360133
913,1992,6705,3055,0,13,27,100,73,1,0.1487732
914,1992,2885,3139,0,3,10,78,68,1,0.1261423
915,1992,8178,3139,0,-5,-15,60,75,0,0.18199801
916,1992,3566,3241,0,-3,-5,60,65,0,0.15989703
917,1992,5084,3241,0,1,4,83,79,1,0.1316861
918,1992,9670,3241,0,5,-1,78,79,0,0.17003047
919,1992,3241,3566,0,3,5,65,60,1,0.13675544
920,1992,4156,3616,0,15,33,100,67,1,0.16521834
921,1992,2347,3825,0,1,3,81,78,1,0.17869009
922,1992,2415,3825,0,-13,-39,55,94,0,0.1022822
923,1992,2885,3825,0,-1,-11,74,85,0,0.10453278
924,1992,4739,3825,0,-5,-10,79,89,0,0.16305134
925,1992,9409,3825,0,1,-27,79,106,0,0.12433786
926,1992,2347,3927,0,8,13,75,62,1,0.20208178
927,1992,8889,3927,0,1,-6,92,98,0,0.13211095
928,1992,1353,3961,0,3,-2,74,76,0,0.17841606
929,1992,4271,3961,0,8,8,106,98,1,0.18998392
930,1992,3616,4156,0,-15,-33,67,100,0,0.120406136
931,1992,9854,4156,0,-8,6,66,60,1,0.13605368
932,1992,2347,4271,0,1,1,104,103,1,0.16700467
933,1992,3961,4271,0,-8,-8,98,106,0,0.13881987
934,1992,4982,4271,0,-1,-10,77,87,0,0.106171384
